month,역명,승하차구분,미성년_아침_유동인구,미성년_점심_유동인구,미성년_저녁_유동인구,성인_아침_유동인구,성인_점심_유동인구,성인_저녁_유동인구,노인_아침_유동인구,노인_점심_유동인구,노인_저녁_유동인구,외국인_아침_유동인구,외국인_점심_유동인구,외국인_저녁_유동인구,총유동인구
8,반포역,승차,1224,2947,1601,27569,59602,49866,7724.0,23919.0,8182.0,1.0,49.0,28.0,182712.0
8,반포역,하차,866,3228,1961,59096,43216,28103,13945.0,19350.0,4177.0,3.0,20.0,11.0,173976.0
8,발산역,승차,2382,11331,7274,83234,196722,213427,23809.0,62926.0,17797.0,200.0,232.0,49.0,619383.0
8,발산역,하차,3333,10886,6477,231701,151726,135320,34855.0,52561.0,13899.0,21.0,203.0,284.0,641266.0
8,방배역,승차,2173,8298,5835,79438,131244,123938,20056.0,38670.0,11260.0,7.0,66.0,31.0,421016.0
8,방배역,하차,2935,8339,5506,140616,104425,100949,25440.0,32937.0,10730.0,15.0,62.0,36.0,431990.0
8,방이역,승차,1505,7834,10122,46507,45614,45467,18521.0,24507.0,6953.0,1.0,19.0,7.0,207057.0
8,방이역,하차,2650,12415,4535,42231,46013,53562,13318.0,25184.0,10674.0,1.0,13.0,6.0,210602.0
8,방화역,승차,2181,5570,1299,69356,42163,20039,24048.0,29101.0,5599.0,20.0,45.0,9.0,199430.0
8,방화역,하차,1735,3303,3458,22139,35742,66437,13437.0,31603.0,13176.0,0.0,14.0,32.0,191076.0
8,버티고개역,승차,457,935,465,16123,15051,12038,5709.0,7025.0,1580.0,3.0,17.0,14.0,59417.0
8,버티고개역,하차,394,1104,858,9831,13106,18720,4529.0,7596.0,3678.0,4.0,22.0,9.0,59851.0
8,보라매역,승차,975,3204,1606,62354,47608,36818,9780.0,16022.0,4748.0,17.0,19.0,7.0,183158.0
8,보라매역,하차,1825,2457,2096,37751,45379,67598,8095.0,17268.0,5661.0,1.0,22.0,18.0,188171.0
8,보문역,승차,1508,3020,1170,78331,61678,41556,12915.0,14291.0,3938.0,11.0,22.0,22.0,218462.0
8,보문역,하차,1805,2061,1764,39274,47470,78843,8305.0,14490.0,6375.0,9.0,12.0,17.0,200425.0
8,복정역,승차,2111,4538,1112,94581,66631,54314,15060.0,19269.0,6153.0,7.0,7.0,1.0,263784.0
8,복정역,하차,933,2919,3622,45313,53863,79699,13283.0,15215.0,8076.0,2.0,6.0,2.0,222933.0
8,봉천역,승차,2750,6360,2811,295058,148289,81841,58223.0,74146.0,17916.0,28.0,64.0,17.0,687503.0
8,봉천역,하차,1800,4630,4717,57574,144548,279639,33381.0,85666.0,31467.0,9.0,56.0,55.0,643542.0
8,봉화산역,승차,2597,3215,936,111977,50405,22850,21616.0,25784.0,4595.0,2.0,3.0,1.0,243981.0
8,봉화산역,하차,408,3402,3092,24321,49823,96608,10936.0,28453.0,11872.0,3.0,10.0,1.0,228929.0
8,불광역,승차,2805,6592,2978,194817,136063,84221,53930.0,106814.0,27158.0,34.0,82.0,44.0,615538.0
8,불광역,하차,1635,6324,5429,83884,138590,210448,43185.0,119155.0,33693.0,20.0,40.0,71.0,642474.0
8,사가정역,승차,3318,5161,1762,174567,98763,61415,42251.0,47534.0,13450.0,2.0,5.0,1.0,448229.0
8,사가정역,하차,741,4777,4854,52758,107017,179440,23457.0,57759.0,23561.0,2.0,10.0,3.0,454379.0
8,사당역,승차,10029,22938,12526,545023,494356,529250,75533.0,149458.0,54939.0,101.0,384.0,246.0,1894783.0
8,사당역,하차,3956,20256,22079,288211,544638,755349,69195.0,158632.0,47105.0,72.0,392.0,321.0,1910206.0
8,산성역,승차,2481,2984,679,81729,37538,13822,17132.0,15127.0,2262.0,4.0,14.0,3.0,173775.0
8,산성역,하차,438,3059,3514,15512,35487,81831,8069.0,19223.0,10007.0,4.0,4.0,7.0,177155.0
8,삼각지역,승차,1200,5563,1905,64326,134982,153812,8184.0,23667.0,10738.0,141.0,1413.0,423.0,406354.0
8,삼각지역,하차,1704,5057,1994,116851,131111,110390,12823.0,20713.0,5773.0,298.0,1194.0,343.0,408251.0
8,삼성역,승차,1836,29217,20724,71540,615262,713195,14784.0,81737.0,25994.0,665.0,5765.0,3735.0,1584454.0
8,삼성역,하차,10869,31706,5604,822932,460710,134756,50275.0,55086.0,7985.0,739.0,5831.0,2096.0,1588589.0
8,상계역,승차,5366,14045,8229,219215,109943,58893,52622.0,55960.0,13755.0,8.0,16.0,2.0,538054.0
8,상계역,하차,6537,11614,8087,43250,107231,202505,25043.0,62325.0,31416.0,3.0,11.0,10.0,498032.0
8,상도역,승차,2193,3702,1334,109374,82724,50982,28116.0,30408.0,6388.0,5.0,14.0,11.0,315251.0
8,상도역,하차,591,3462,3155,44085,74610,116335,14997.0,32469.0,14206.0,4.0,14.0,15.0,303943.0
8,상봉역,승차,2730,5799,2971,188425,126283,92100,24059.0,35203.0,14496.0,28.0,65.0,38.0,492197.0
8,상봉역,하차,1010,5538,5104,64927,124320,205090,19613.0,37358.0,13670.0,22.0,59.0,42.0,476753.0
8,상수역,승차,1331,5628,6495,45384,84994,126099,7328.0,10307.0,2872.0,126.0,637.0,711.0,291912.0
8,상수역,하차,1619,9623,3565,62235,127595,105354,6044.0,10561.0,3932.0,83.0,614.0,455.0,331680.0
8,상왕십리역,승차,3934,6032,2200,150312,106947,64775,26167.0,32932.0,8539.0,104.0,205.0,100.0,402247.0
8,상왕십리역,하차,1733,6471,4511,59634,98938,156113,18476.0,36304.0,14681.0,44.0,176.0,211.0,397292.0
8,상월곡역,승차,2195,2357,1036,68369,39662,23138,18200.0,19901.0,3725.0,4.0,4.0,4.0,178595.0
8,상월곡역,하차,412,2277,2128,20164,33313,61474,10242.0,20968.0,9521.0,0.0,7.0,3.0,160509.0
8,상일동역,승차,4685,9958,2629,175251,78665,38722,41501.0,40478.0,8720.0,5.0,5.0,2.0,400621.0
8,상일동역,하차,781,6708,9134,36259,74441,163389,19743.0,46123.0,23705.0,2.0,2.0,3.0,380290.0
8,새절역,승차,2404,5905,1825,151733,68029,31977,41537.0,39396.0,8704.0,5.0,24.0,13.0,351552.0
8,새절역,하차,1355,4094,4240,26180,64989,135769,17715.0,48901.0,23205.0,6.0,17.0,26.0,326497.0
8,서대문역,승차,1744,10443,3421,67231,171055,199934,16238.0,42466.0,10436.0,220.0,469.0,240.0,523897.0
8,서대문역,하차,4854,5614,2926,288216,93438,66375,25605.0,31489.0,7631.0,60.0,282.0,382.0,526872.0
8,서울대입구역,승차,4550,14667,6151,477660,360400,260425,63411.0,84330.0,24184.0,34.0,134.0,64.0,1296010.0
8,서울대입구역,하차,4807,10811,9611,167991,333952,568855,41380.0,90827.0,33377.0,41.0,131.0,86.0,1261869.0
8,서울역,승차,8739,25298,11153,262206,734521,665545,52485.0,140646.0,46441.0,2778.0,11258.0,5763.0,1966833.0
8,서울역,하차,9559,28382,15935,795429,674624,390854,84986.0,126617.0,31499.0,5520.0,11602.0,5410.0,2180417.0
8,서초역,승차,2285,11099,2696,87020,218222,200388,17497.0,50210.0,12261.0,53.0,145.0,94.0,601970.0
8,서초역,하차,3890,5231,3826,278285,130803,77564,37033.0,35286.0,6726.0,28.0,152.0,185.0,579009.0
8,석계역,승차,3139,5890,1800,139476,73770,39535,35843.0,35788.0,8861.0,12.0,21.0,9.0,344144.0
8,석계역,하차,1672,4643,4640,29394,77439,148922,16571.0,44656.0,19683.0,1.0,10.0,14.0,347645.0
8,석촌역,승차,774,2982,3417,55201,63870,60599,15503.0,33047.0,7777.0,4.0,47.0,33.0,243254.0
8,석촌역,하차,948,5046,2652,51727,81018,77564,17908.0,30856.0,9644.0,14.0,54.0,36.0,277467.0
8,선릉역,승차,2538,12803,18375,115706,525193,645107,25542.0,149233.0,58595.0,282.0,806.0,472.0,1554652.0
8,선릉역,하차,7041,16783,6923,676279,295981,158629,86582.0,105359.0,13947.0,114.0,585.0,691.0,1368914.0
8,성수역,승차,1868,16741,13869,81081,407148,592314,24264.0,51600.0,17947.0,172.0,4569.0,2776.0,1214349.0
8,성수역,하차,3758,26080,5825,545953,470635,176148,42569.0,39633.0,12150.0,1354.0,6607.0,954.0,1331666.0
8,성신여대입구역,승차,4646,14684,10236,156923,181412,145108,27121.0,46723.0,13456.0,499.0,804.0,266.0,601878.0
8,성신여대입구역,하차,4192,15261,9515,82414,172548,217479,22561.0,48197.0,16712.0,47.0,442.0,845.0,590213.0
8,송정역,승차,1511,2374,852,56649,42972,27168,18642.0,24412.0,7042.0,100.0,86.0,9.0,181817.0
8,송정역,하차,542,1916,2250,23673,36301,58183,12581.0,25931.0,9579.0,6.0,67.0,114.0,171143.0
8,송파역,승차,1944,6672,2602,86635,63120,37980,25395.0,34209.0,7469.0,0.0,10.0,4.0,266040.0
8,송파역,하차,2259,4982,3771,38990,59643,84446,15776.0,34835.0,15789.0,1.0,12.0,6.0,260510.0
8,수락산역,승차,2833,6315,1768,127385,80747,40107,37481.0,56178.0,13275.0,2.0,10.0,2.0,366103.0
8,수락산역,하차,1212,4848,4346,40717,74499,129211,28922.0,57445.0,21498.0,0.0,5.0,2.0,362705.0
8,수서역,승차,5867,10948,2895,124509,157614,117177,36482.0,61702.0,18214.0,23.0,55.0,37.0,535523.0
8,수서역,하차,3527,7292,8706,127904,127867,142072,33552.0,56808.0,22724.0,19.0,51.0,12.0,530534.0
8,수유역,승차,7949,13941,6321,336937,245178,153936,72013.0,90715.0,26003.0,75.0,122.0,42.0,953232.0
8,수유역,하차,1697,13624,12568,111284,228084,393897,42791.0,101727.0,44567.0,21.0,80.0,142.0,950482.0
8,수진역,승차,1060,6404,2521,53167,32474,16594,16949.0,25912.0,4832.0,14.0,14.0,0.0,159941.0
8,수진역,하차,4504,3336,2174,13975,27880,47785,12372.0,26177.0,7574.0,1.0,7.0,17.0,145802.0
8,숙대입구역,승차,1415,7690,3305,71368,130252,130440,17549.0,28162.0,9241.0,280.0,727.0,461.0,400890.0
8,숙대입구역,하차,3780,4624,2723,105680,113540,108397,15291.0,26152.0,9422.0,113.0,526.0,826.0,391074.0
8,숭실대입구역,승차,2650,5144,1681,118921,93134,54068,31307.0,27867.0,4944.0,6.0,52.0,18.0,339792.0
8,숭실대입구역,하차,1349,4776,3928,44890,84476,132487,11967.0,36723.0,17277.0,5.0,28.0,41.0,337947.0
8,시청역,승차,2416,14892,7225,85909,492331,649402,16161.0,104995.0,34138.0,3741.0,8531.0,4570.0,1424311.0
8,시청역,하차,5410,10583,4313,776402,301527,119910,63223.0,78100.0,7015.0,1092.0,6338.0,5331.0,1379244.0
8,신금호역,승차,1936,5005,1011,64918,41357,24844,15989.0,17752.0,4771.0,18.0,46.0,9.0,177656.0
8,신금호역,하차,2350,3469,2789,25291,42974,66907,9897.0,23705.0,10006.0,2.0,19.0,41.0,187450.0
8,신길역,승차,601,696,432,63875,34726,28576,3943.0,6016.0,2436.0,204.0,252.0,71.0,141828.0
8,신길역,하차,145,781,928,26266,34311,67555,4333.0,5770.0,2587.0,21.0,183.0,266.0,143146.0
8,신답역,승차,297,487,75,21850,8840,3808,4358.0,3807.0,857.0,1.0,21.0,9.0,44410.0
8,신답역,하차,29,366,607,3416,10223,24865,1862.0,5432.0,2386.0,2.0,12.0,4.0,49204.0
8,신당역,승차,2539,11719,5399,152796,178931,180419,29471.0,73122.0,24102.0,176.0,694.0,455.0,659823.0
8,신당역,하차,6110,8918,5072,131033,184451,218998,43116.0,67347.0,17544.0,63.0,641.0,806.0,684099.0
8,신대방삼거리역,승차,2191,5362,2829,173679,86815,50263,38776.0,48416.0,9488.0,6.0,14.0,6.0,417845.0
8,신대방삼거리역,하차,1626,4459,3499,38955,87340,165231,23551.0,55845.0,20570.0,1.0,4.0,9.0,401090.0
8,신대방역,승차,4027,6123,2755,333885,162708,80130,57446.0,55353.0,14614.0,40.0,66.0,28.0,717175.0
8,신대방역,하차,685,5475,6562,55692,159424,330274,26980.0,68848.0,31507.0,2.0,48.0,80.0,685577.0
8,신도림역,승차,6460,17053,8537,435491,396633,364041,64980.0,124607.0,37832.0,40.0,210.0,112.0,1455996.0
8,신도림역,하차,3092,16604,13605,252387,407629,515773,54807.0,124897.0,36010.0,52.0,220.0,210.0,1425286.0
8,신림역,승차,6411,16825,8985,707525,402643,246904,76677.0,91064.0,28695.0,107.0,211.0,83.0,1586130.0
8,신림역,하차,3988,15184,12959,130813,393848,778223,41077.0,108136.0,45566.0,23.0,130.0,208.0,1530155.0
8,신사역,승차,1380,8837,9204,56306,262537,364662,13760.0,39824.0,12670.0,395.0,2270.0,1831.0,773676.0
8,신사역,하차,3829,12039,4532,327455,261513,137237,27843.0,28340.0,7203.0,428.0,2545.0,1235.0,814199.0
8,신설동역,승차,1356,4604,2271,100104,140483,107539,34206.0,87945.0,23349.0,461.0,859.0,495.0,503672.0
8,신설동역,하차,2010,2995,2078,127621,96520,113506,48443.0,79070.0,17704.0,95.0,634.0,892.0,491568.0
8,신용산역,승차,1289,7264,4406,52537,197370,254958,10708.0,32769.0,11986.0,182.0,1033.0,733.0,575235.0
8,신용산역,하차,2778,9311,3056,231392,202763,112961,18765.0,29770.0,7707.0,262.0,1142.0,705.0,620612.0
8,신정네거리역,승차,2466,4022,1133,118616,56138,25687,32489.0,32227.0,6902.0,6.0,6.0,1.0,279693.0
8,신정네거리역,하차,407,3397,3989,22089,63257,122837,13845.0,40230.0,18929.0,2.0,7.0,10.0,288999.0
8,신정역,승차,2940,5805,2274,184493,74099,34425,33841.0,25192.0,5577.0,8.0,30.0,4.0,368688.0
8,신정역,하차,2428,4395,4122,28795,69976,137615,10840.0,34178.0,17897.0,0.0,8.0,28.0,310282.0
8,신촌역,승차,2329,15526,11779,158797,382749,373550,25280.0,75171.0,19074.0,455.0,1785.0,1008.0,1067503.0
8,신촌역,하차,5850,16564,7159,236640,384779,318574,40731.0,62758.0,13919.0,264.0,1304.0,1340.0,1089882.0
8,신풍역,승차,1900,3931,1205,123128,67337,39154,31378.0,34475.0,8039.0,12.0,18.0,5.0,310582.0
8,신풍역,하차,1140,2778,2508,42589,64812,102835,18461.0,37883.0,16078.0,2.0,14.0,12.0,289112.0
8,신흥역,승차,1324,3828,1726,53194,29791,16531,14444.0,22535.0,6286.0,3.0,13.0,6.0,149681.0
8,신흥역,하차,488,3687,2765,13732,32563,55674,8264.0,28771.0,8191.0,1.0,4.0,25.0,154165.0
8,쌍문역,승차,7349,13996,4013,355593,184275,81608,79552.0,76930.0,16770.0,18.0,27.0,9.0,820140.0
8,쌍문역,하차,2051,9806,11222,62524,165800,337078,32364.0,92438.0,45303.0,8.0,23.0,28.0,758645.0
8,아차산역,승차,3622,15273,5324,133607,93725,60109,38804.0,46946.0,12980.0,10.0,93.0,84.0,410577.0
8,아차산역,하차,7193,8303,4943,51454,94586,137785,22402.0,52335.0,22526.0,11.0,120.0,45.0,401703.0
8,아현역,승차,2326,8633,2431,101548,80410,45028,23923.0,32622.0,7766.0,26.0,167.0,106.0,304986.0
8,아현역,하차,4594,3845,3397,39932,68014,99272,15829.0,33919.0,13573.0,23.0,128.0,96.0,282622.0
8,안국역,승차,2028,21121,8192,41647,305730,253411,9334.0,68317.0,17670.0,1191.0,7912.0,2355.0,738908.0
8,안국역,하차,12599,13570,3450,317899,245508,57863,47091.0,48114.0,4638.0,2762.0,6085.0,1356.0,760935.0
8,안암역,승차,895,4722,2343,40620,123668,92991,9596.0,23090.0,4522.0,37.0,112.0,59.0,302655.0
8,안암역,하차,2001,3912,1906,90420,89384,75831,17045.0,16050.0,3175.0,36.0,81.0,68.0,299909.0
8,암사역,승차,3773,5849,1781,221751,99557,51046,49326.0,54027.0,11943.0,3.0,32.0,3.0,499091.0
8,암사역,하차,594,5203,5280,40224,102461,186888,22460.0,65417.0,26060.0,2.0,3.0,22.0,454614.0
8,암사역사공원역,승차,1249,2646,549,41324,23634,9370,8998.0,11084.0,2046.0,0.0,1.0,0.0,100901.0
8,암사역사공원역,하차,434,1723,2047,8552,20537,38638,3700.0,12560.0,5701.0,1.0,2.0,2.0,93897.0
8,압구정역,승차,1528,15804,13709,62915,289383,350466,26849.0,75209.0,25448.0,180.0,1738.0,1152.0,864381.0
8,압구정역,하차,7540,19186,5308,371845,272622,116916,52054.0,59637.0,14238.0,440.0,2530.0,863.0,923179.0
8,애오개역,승차,1231,2925,897,58926,45959,37616,13341.0,20996.0,4401.0,16.0,98.0,87.0,186493.0
8,애오개역,하차,1440,2055,1669,44544,39951,55097,12684.0,17088.0,7226.0,17.0,101.0,85.0,181957.0
8,약수역,승차,2962,7613,3908,106983,125565,118590,35833.0,52387.0,13585.0,57.0,348.0,287.0,468118.0
8,약수역,하차,4449,5597,4083,99491,113563,131503,24804.0,52933.0,18574.0,66.0,371.0,226.0,455660.0
8,양재역,승차,3719,10689,5859,123292,312279,394020,29667.0,76751.0,30359.0,175.0,383.0,170.0,987363.0
8,양재역,하차,5090,10555,7123,478692,228105,192799,51270.0,68135.0,18310.0,53.0,255.0,331.0,1060718.0
8,양천구청역,승차,1390,3151,1369,75028,35718,16809,23928.0,22017.0,3584.0,3.0,12.0,0.0,183009.0
8,양천구청역,하차,613,2828,2818,17227,38341,79537,9719.0,26026.0,14696.0,0.0,9.0,3.0,191817.0
8,양평역,승차,903,1493,949,71001,52832,51562,10387.0,15202.0,4954.0,41.0,53.0,18.0,209395.0
8,양평역,하차,892,1472,1105,64491,38690,66575,11151.0,13575.0,5115.0,7.0,64.0,78.0,203215.0
8,어린이대공원역,승차,1382,6172,3463,88381,130801,109991,12574.0,22333.0,6328.0,65.0,301.0,106.0,381897.0
8,어린이대공원역,하차,2219,6757,2398,104375,111542,104634,14237.0,19718.0,6690.0,55.0,225.0,137.0,372987.0
8,여의나루역,승차,971,9193,19592,23961,108465,187509,7018.0,16231.0,7358.0,77.0,1192.0,1916.0,383483.0
8,여의나루역,하차,3682,16265,11695,156062,130069,85434,12741.0,13017.0,4414.0,305.0,1925.0,1132.0,436741.0
8,여의도역,승차,1246,7902,4368,46114,307636,358417,9514.0,35176.0,10211.0,112.0,1119.0,807.0,782622.0
8,여의도역,하차,2472,7587,3109,481526,194456,82414,22544.0,23932.0,4799.0,172.0,1389.0,494.0,824894.0
8,역삼역,승차,1278,8183,6255,83445,501355,626976,17755.0,87675.0,30301.0,293.0,912.0,449.0,1364877.0
8,역삼역,하차,3478,9662,4151,940755,294581,150654,60287.0,67849.0,11610.0,118.0,747.0,785.0,1544677.0
8,역촌역,승차,677,1151,383,40208,21116,10623,14213.0,18798.0,3921.0,8.0,26.0,1.0,111125.0
8,역촌역,하차,144,1075,1295,13627,25328,50448,8356.0,19706.0,7781.0,2.0,11.0,19.0,127792.0
8,연신내역,승차,5795,18337,10087,358087,208511,123244,92000.0,128888.0,31025.0,9.0,118.0,26.0,976127.0
8,연신내역,하차,5016,14203,10928,78336,201012,372932,54392.0,133920.0,54681.0,32.0,59.0,64.0,925575.0
8,영등포구청역,승차,2321,5893,3538,162152,203157,235888,30978.0,66070.0,22116.0,66.0,240.0,98.0,732517.0
8,영등포구청역,하차,2383,6021,3883,256691,166256,193220,41275.0,59928.0,15690.0,39.0,236.0,148.0,745770.0
8,영등포시장역,승차,1133,2633,1234,85305,80436,77700,11153.0,45214.0,20217.0,181.0,228.0,140.0,325574.0
8,영등포시장역,하차,852,2819,1780,77437,74842,92044,23067.0,48828.0,6165.0,24.0,232.0,357.0,328447.0
8,오금역,승차,3083,6115,1361,102766,67943,47179,20592.0,26000.0,6625.0,2.0,5.0,9.0,281680.0
8,오금역,하차,2709,3779,4518,60305,54585,86807,12476.0,26006.0,11751.0,2.0,8.0,7.0,262953.0
8,오목교역,승차,3416,14762,14279,140574,164982,166341,23801.0,48169.0,15965.0,16.0,87.0,50.0,592442.0
8,오목교역,하차,5799,20680,8892,148753,176693,177819,25609.0,46678.0,15351.0,28.0,86.0,31.0,626419.0
8,옥수역,승차,2539,5473,1942,75662,59698,43794,21479.0,29137.0,7644.0,16.0,97.0,75.0,247556.0
8,옥수역,하차,1013,4960,5088,30347,64906,90359,13077.0,31596.0,13242.0,20.0,104.0,75.0,254787.0
8,온수역,승차,3180,6716,1818,127582,53720,25837,20602.0,17845.0,4025.0,23.0,22.0,9.0,261379.0
8,온수역,하차,3577,3347,3714,29910,52617,105974,8651.0,20800.0,10692.0,4.0,11.0,12.0,239309.0
8,올림픽공원역,승차,1524,6136,3548,33501,35658,38403,14592.0,20922.0,4883.0,12.0,106.0,359.0,159644.0
8,올림픽공원역,하차,3241,5141,2253,23543,44453,30243,11494.0,17008.0,6586.0,66.0,349.0,33.0,144410.0
8,왕십리역,승차,2506,12753,6227,133210,168732,166621,19340.0,42605.0,14049.0,109.0,300.0,206.0,566658.0
8,왕십리역,하차,4231,10382,5817,100762,168976,196243,22545.0,40028.0,10172.0,40.0,313.0,303.0,559812.0
8,용답역,승차,1056,941,302,31000,21118,9178,8182.0,7566.0,1975.0,4.0,34.0,24.0,81380.0
8,용답역,하차,141,887,988,6946,17507,34852,4064.0,9411.0,4064.0,1.0,15.0,38.0,78914.0
8,용두역,승차,355,596,213,19582,16848,9820,6280.0,13135.0,3167.0,2.0,61.0,129.0,70188.0
8,용두역,하차,87,468,505,9358,14853,21581,6914.0,13537.0,3309.0,8.0,64.0,93.0,70777.0
8,용마산역,승차,1545,2777,885,70520,32651,17194,17410.0,15002.0,3502.0,3.0,5.0,3.0,161497.0
8,용마산역,하차,890,2402,2207,16917,33739,63247,9086.0,19911.0,9946.0,1.0,4.0,4.0,158354.0
8,우장산역,승차,5483,18383,7163,149553,89602,41370,37609.0,52064.0,9986.0,6.0,6.0,7.0,411232.0
8,우장산역,하차,5573,11465,11991,41739,84437,149366,23275.0,58344.0,22144.0,5.0,9.0,8.0,408356.0
8,월곡역,승차,3310,3944,1318,111943,73827,52949,29039.0,33423.0,7894.0,6.0,20.0,18.0,317691.0
8,월곡역,하차,572,4497,3838,47669,68620,116763,16087.0,38650.0,15016.0,2.0,17.0,15.0,311746.0
8,월드컵경기장역,승차,427,2862,10123,21730,30572,63438,10684.0,31850.0,9669.0,7.0,140.0,210.0,181712.0
8,월드컵경기장역,하차,486,9082,5916,18515,60614,55856,14426.0,30322.0,6047.0,21.0,195.0,92.0,201572.0
8,을지로3가역,승차,2145,8337,4358,76475,336602,462880,12318.0,71623.0,29156.0,3212.0,6008.0,2216.0,1015330.0
8,을지로3가역,하차,1870,7335,4061,472744,238758,166956,52123.0,50456.0,5828.0,688.0,4866.0,5379.0,1011064.0
8,을지로4가역,승차,1239,4090,2193,52607,205121,184954,12181.0,70939.0,26813.0,1919.0,3717.0,1453.0,567226.0
8,을지로4가역,하차,974,4201,2369,225342,134616,82750,52790.0,50866.0,4555.0,601.0,3477.0,3541.0,566082.0
8,을지로입구역,승차,2575,13384,8057,83355,484654,675161,8714.0,65613.0,25157.0,3910.0,11697.0,7840.0,1390117.0
8,을지로입구역,하차,2641,12597,7906,701033,378638,195626,36980.0,50213.0,5456.0,1410.0,11703.0,8868.0,1413071.0
8,응암역,승차,3263,6595,2604,206928,100874,50322,54101.0,55046.0,11911.0,5.0,28.0,6.0,491683.0
8,응암역,하차,1606,5705,5886,38641,100646,211030,23074.0,66035.0,31487.0,3.0,11.0,26.0,484150.0
8,이대역,승차,1588,6104,4652,104326,157497,104038,13964.0,27959.0,6902.0,216.0,1231.0,479.0,428956.0
8,이대역,하차,1931,6971,4289,98591,146804,155949,18680.0,24622.0,8601.0,263.0,1399.0,547.0,468647.0
8,이수역,승차,1659,5361,3461,106882,130559,137444,21752.0,44665.0,14270.0,7.0,30.0,19.0,466109.0
8,이수역,하차,1352,5919,3259,99200,128723,139309,22359.0,41959.0,13558.0,5.0,21.0,22.0,455686.0
8,이촌역,승차,1527,16702,3200,39863,107129,53683,12791.0,28471.0,7106.0,24.0,1628.0,453.0,272577.0
8,이촌역,하차,5904,13345,2790,65353,98541,54409,17641.0,25298.0,7916.0,333.0,1490.0,75.0,293095.0
8,이태원역,승차,830,3113,2652,44635,104255,145767,7723.0,15011.0,5397.0,570.0,2215.0,2202.0,334370.0
8,이태원역,하차,919,3647,2190,81759,118281,137000,11556.0,11990.0,4689.0,313.0,2513.0,2956.0,377813.0
8,일원역,승차,3991,11888,2557,68558,105917,35473,21149.0,38468.0,6794.0,0.0,3.0,5.0,294803.0
8,일원역,하차,4457,5230,7238,79102,61522,62083,23010.0,32625.0,11037.0,4.0,5.0,1.0,286314.0
8,자양역,승차,1714,6313,8997,77531,56065,68396,19245.0,23375.0,7379.0,7.0,88.0,119.0,269229.0
8,자양역,하차,2397,7254,5980,31214,66222,97342,12011.0,26286.0,11580.0,6.0,80.0,60.0,260432.0
8,잠실나루역,승차,4214,7741,1729,118917,126852,61732,27449.0,47467.0,9094.0,23.0,60.0,27.0,405305.0
8,잠실나루역,하차,1548,6274,6034,93677,89384,110113,26373.0,41908.0,15083.0,48.0,99.0,43.0,390584.0
8,잠실새내역,승차,8760,16588,9990,205893,177384,156166,34845.0,60428.0,16531.0,63.0,156.0,141.0,686945.0
8,잠실새내역,하차,3354,20699,12044,81280,212726,239088,26674.0,61822.0,21536.0,23.0,252.0,148.0,679646.0
8,잠실역,승차,11727,77977,78439,522764,909218,1018781,60016.0,186057.0,61387.0,381.0,6278.0,7739.0,2940764.0
8,잠실역,하차,45900,82774,42603,696337,1029727,757719,78254.0,179948.0,41295.0,2930.0,8704.0,2204.0,2968395.0
8,잠원역,승차,1863,3954,1220,41421,41079,21918,10655.0,16719.0,3695.0,14.0,84.0,71.0,142693.0
8,잠원역,하차,636,3110,3819,26721,30815,42309,10237.0,13775.0,5435.0,24.0,95.0,56.0,137032.0
8,장승배기역,승차,1302,2933,1311,91421,57886,34408,27491.0,34917.0,7857.0,3.0,8.0,3.0,259540.0
8,장승배기역,하차,814,2707,2195,35974,53239,87105,18625.0,38800.0,13758.0,7.0,10.0,4.0,253238.0
8,장암역,승차,700,678,151,41813,13676,5771,3477.0,9821.0,2460.0,0.0,0.0,0.0,78547.0
8,장암역,하차,73,393,432,6604,7916,10678,4612.0,7049.0,1120.0,1.0,3.0,0.0,38881.0
8,장지역,승차,3039,9037,4902,139870,130669,113616,27796.0,46152.0,13653.0,28.0,94.0,33.0,488889.0
8,장지역,하차,2512,7520,4814,118700,111943,124816,20927.0,46217.0,15885.0,3.0,88.0,68.0,453493.0
8,장한평역,승차,3128,4510,1763,185659,133308,108554,28970.0,48239.0,21942.0,338.0,462.0,294.0,537167.0
8,장한평역,하차,707,4398,4034,118686,115767,183906,35546.0,48753.0,16943.0,21.0,242.0,748.0,529751.0
8,제기동역,승차,1154,1946,675,72577,90514,56658,45824.0,167099.0,34601.0,46.0,216.0,84.0,471394.0
8,제기동역,하차,499,1836,1262,72709,69699,66146,72633.0,174770.0,16271.0,44.0,155.0,95.0,476119.0
8,종각역,승차,767,9839,7694,42928,354484,510193,14620.0,92000.0,32191.0,847.0,2269.0,1136.0,1068968.0
8,종각역,하차,3549,10945,2455,566815,244380,96816,56474.0,64792.0,8136.0,425.0,2076.0,1360.0,1058223.0
8,종로3가역,승차,2150,11870,6940,71550,413971,518980,38169.0,272882.0,103330.0,2264.0,5169.0,2159.0,1449434.0
8,종로3가역,하차,3045,12918,4309,366898,434937,211230,122074.0,259184.0,22113.0,737.0,4777.0,4000.0,1446222.0
8,종로5가역,승차,656,5222,2593,34837,210889,173838,26382.0,160938.0,39534.0,918.0,5016.0,2472.0,663295.0
8,종로5가역,하차,1343,4595,1511,194055,157345,61638,75607.0,133976.0,11197.0,946.0,3613.0,1935.0,647761.0
8,종합운동장역,승차,1514,11006,47312,58350,71087,254623,13633.0,26823.0,10483.0,13.0,213.0,518.0,495575.0
